Order_ID,Customer_ID,Category,Payment_Method,Order_Value,Discount_Percent,Est_Delivery_Days,Actual_Delivery_Days,Customer_Rating,Returned,City_Tier,Delivery_Delay,Fulfillment_Status,High_Value_Flag,Net_Revenue,Order_Segment
ORD1961,CUST319,Fashion,Cash on Delivery,2687.39,0,5,6,3.0,No,Tier 1,1,Minor Delay,Regular Order,2687.39,Standard Order
ORD1962,CUST200,Books,UPI,472.94,30,6,7,1.0,Yes,Tier 2,1,Minor Delay,Regular Order,331.058,High-Risk Transaction
ORD1963,CUST140,Electronics,Credit Card,363.51,5,3,2,5.0,No,Tier 1,-1,Early,Regular Order,345.3345,Standard Order
ORD1964,CUST327,Fashion,Credit Card,603.42,0,4,5,3.0,No,Tier 1,1,Minor Delay,Regular Order,603.42,Standard Order
ORD1965,CUST291,Electronics,UPI,1110.06,15,3,3,4.0,No,Tier 2,0,On-Time,Regular Order,943.5509999999999,Loyal & Satisfied
ORD1966,CUST254,Fashion,UPI,1057.4,0,7,7,4.0,No,Tier 3,0,On-Time,Regular Order,1057.4,Standard Order
ORD1967,CUST345,Fashion,Credit Card,2261.76,15,5,6,4.0,Yes,Tier 2,1,Minor Delay,Regular Order,1922.496,Standard Order
ORD1968,CUST290,Fashion,Debit Card,822.16,15,7,9,4.0,Yes,Tier 3,2,Minor Delay,Regular Order,698.8359999999999,Standard Order
ORD1969,CUST244,Home & Kitchen,Debit Card,994.78,5,2,2,4.0,No,Tier 1,0,On-Time,Regular Order,945.0409999999999,Standard Order
ORD1970,CUST300,Fashion,UPI,216.15,0,5,9,3.0,No,Tier 2,4,Severe Delay,Regular Order,216.15,Standard Order
ORD1971,CUST260,Fashion,Cash on Delivery,832.63,5,3,3,4.0,Yes,Tier 2,0,On-Time,Regular Order,790.9984999999999,Standard Order
ORD1972,CUST344,Electronics,Credit Card,1452.18,0,5,6,4.0,No,Tier 1,1,Minor Delay,Regular Order,1452.18,Loyal & Satisfied
ORD1973,CUST311,Fashion,UPI,218.76,0,2,2,3.0,No,Tier 2,0,On-Time,Regular Order,218.76,Standard Order
ORD1974,CUST304,Electronics,UPI,595.68,5,6,8,2.0,Yes,Tier 2,2,Minor Delay,Regular Order,565.896,Standard Order
ORD1975,CUST319,Electronics,Credit Card,479.77,5,7,11,5.0,No,Tier 2,4,Severe Delay,Regular Order,455.78149999999994,Standard Order
ORD1976,CUST339,Home & Kitchen,Credit Card,251.47,10,7,6,3.0,Yes,Tier 2,-1,Early,Regular Order,226.323,Standard Order
ORD1977,CUST256,Home & Kitchen,Debit Card,983.01,15,3,7,4.0,No,Tier 2,4,Severe Delay,Regular Order,835.5585,Standard Order
ORD1978,CUST240,Home & Kitchen,Cash on Delivery,440.67,10,5,7,4.0,No,Tier 1,2,Minor Delay,Regular Order,396.603,Standard Order
ORD1979,CUST145,Fashion,Cash on Delivery,1830.8,0,3,4,2.0,No,Tier 1,1,Minor Delay,Regular Order,1830.8,Standard Order
ORD1980,CUST134,Fashion,Credit Card,2460.08,0,6,6,4.0,No,Tier 2,0,On-Time,Regular Order,2460.08,Loyal & Satisfied
ORD1981,CUST233,Beauty,UPI,1146.49,30,5,7,1.0,Yes,Tier 1,2,Minor Delay,Regular Order,802.543,High-Risk Transaction
ORD1982,CUST181,Fashion,UPI,5001.51,10,5,7,3.0,No,Tier 1,2,Minor Delay,High-Value Order,4501.359,Standard Order
ORD1983,CUST214,Fashion,UPI,918.45,30,3,3,4.0,No,Tier 1,0,On-Time,Regular Order,642.915,Standard Order
ORD1984,CUST296,Electronics,Credit Card,1064.3,5,3,7,3.0,Yes,Tier 2,4,Severe Delay,Regular Order,1011.0849999999999,Standard Order
ORD1985,CUST146,Fashion,UPI,5635.83,15,2,1,4.0,No,Tier 1,-1,Early,High-Value Order,4790.4555,Loyal & Satisfied
ORD1986,CUST252,Fashion,Debit Card,516.05,10,6,5,5.0,No,Tier 2,-1,Early,Regular Order,464.445,Standard Order
ORD1987,CUST293,Fashion,Credit Card,3628.12,5,2,2,4.0,No,Tier 2,0,On-Time,Regular Order,3446.714,Loyal & Satisfied
ORD1988,CUST109,Home & Kitchen,Credit Card,252.54,10,7,7,1.0,No,Tier 1,0,On-Time,Regular Order,227.286,Standard Order
ORD1989,CUST155,Fashion,UPI,909.55,10,5,6,2.0,No,Tier 2,1,Minor Delay,Regular Order,818.595,Standard Order
ORD1990,CUST129,Home & Kitchen,Credit Card,287.09,5,3,2,4.0,No,Tier 2,-1,Early,Regular Order,272.73549999999994,Standard Order
ORD1991,CUST341,Books,Credit Card,1767.8,5,5,9,5.0,No,Tier 2,4,Severe Delay,Regular Order,1679.4099999999999,Loyal & Satisfied
ORD1992,CUST208,Books,Credit Card,1325.04,20,5,4,5.0,No,Tier 2,-1,Early,Regular Order,1060.032,Loyal & Satisfied
ORD1993,CUST104,Home & Kitchen,UPI,1671.6,30,4,3,5.0,No,Tier 1,-1,Early,Regular Order,1170.12,Loyal & Satisfied
ORD1994,CUST218,Beauty,Debit Card,763.01,5,7,6,3.0,No,Tier 2,-1,Early,Regular Order,724.8594999999999,Standard Order
ORD1995,CUST347,Electronics,Debit Card,753.46,5,4,4,3.0,No,Tier 1,0,On-Time,Regular Order,715.787,Standard Order
ORD1996,CUST132,Electronics,Credit Card,255.65,0,5,9,4.0,No,Tier 3,4,Severe Delay,Regular Order,255.65,Standard Order
ORD1997,CUST217,Electronics,UPI,716.84,15,3,4,2.0,No,Tier 3,1,Minor Delay,Regular Order,609.314,Standard Order
ORD1998,CUST164,Home & Kitchen,Debit Card,3378.97,5,5,7,1.0,No,Tier 2,2,Minor Delay,Regular Order,3210.0215,Standard Order
ORD1999,CUST245,Beauty,Debit Card,772.15,50,7,6,5.0,No,Tier 1,-1,Early,Regular Order,386.075,Standard Order
